j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
Calyrex-Shadow,Incineroar,Koraidon,Regieleki,Rillaboom,Volcarona,Amoonguss,Basculegion,Calyrex-Ice,Flutter Mane,Grimmsnarl,Kyogre,Rillaboom,Volcarona,Calyrex-Ice,Grimmsnarl
Brute Bonnet,Chi-Yu,Flutter Mane,Koraidon,Lunala,Ursaluna,Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Brute Bonnet,Lunala,Raging Bolt,Rillaboom
Brute Bonnet,Chi-Yu,Flutter Mane,Koraidon,Lunala,Ursaluna,Grimmsnarl,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Flutter Mane,Koraidon,Grimmsnarl,Lunala
Amoonguss,Calyrex-Shadow,Chi-Yu,Chien-Pao,Ogerpon-Cornerstone,Zamazenta-*,Calyrex-Ice,Chi-Yu,Lunala,Rillaboom,Smeargle,Urshifu-*,Amoonguss,Ogerpon-Cornerstone,Rillaboom,Smeargle
Calyrex-Shadow,Flutter Mane,Incineroar,Kyogre,Roaring Moon,Urshifu-*,Calyrex-Ice,Farigiraf,Iron Hands,Miraidon,Ogerpon-Hearthflame,Whimsicott,Roaring Moon,Urshifu-Rapid-Strike,Farigiraf,Miraidon
Calyrex-Ice,Incineroar,Koraidon,Landorus,Rillaboom,Smeargle,Calyrex-Shadow,Clefairy,Incineroar,Miraidon,Rillaboom,Smeargle,Koraidon,Smeargle,Calyrex-Shadow,Smeargle
Flutter Mane,Grimmsnarl,Groudon,Iron Valiant,Miraidon,Oranguru,Annihilape,Iron Treads,Miraidon,Ogerpon-Wellspring,Urshifu-*,Zamazenta-*,Grimmsnarl,Miraidon,Urshifu,Zamazenta-Crowned
Calyrex-Shadow,Chi-Yu,Farigiraf,Iron Hands,Miraidon,Whimsicott,Flutter Mane,Grimmsnarl,Groudon,Iron Valiant,Miraidon,Oranguru,Calyrex-Shadow,Whimsicott,Iron Valiant,Miraidon
Amoonguss,Flutter Mane,Incineroar,Koraidon,Lunala,Ursaluna,Flutter Mane,Grimmsnarl,Groudon,Iron Valiant,Miraidon,Oranguru,Koraidon,Lunala,Grimmsnarl,Miraidon
Calyrex-Ice,Incineroar,Miraidon,Urshifu-*,Volcarona,Whimsicott,Calyrex-Shadow,Chi-Yu,Flutter Mane,Indeedee-F,Koraidon,Whimsicott,Miraidon,Whimsicott,Calyrex-Shadow,Indeedee-F
Azumarill,Garganacl,Incineroar,Indeedee-F,Porygon2,Ursaluna-Bloodmoon,Calyrex-Ice,Eternatus,Farigiraf,Incineroar,Urshifu-*,Whimsicott,Incineroar,Indeedee-F,Eternatus,Whimsicott
Calyrex-Shadow,Farigiraf,Incineroar,Raging Bolt,Rillaboom,Zamazenta-*,Annihilape,Calyrex-Ice,Incineroar,Miraidon,Ogerpon-Wellspring,Ursaluna,Calyrex-Shadow,Incineroar,Annihilape,Calyrex-Ice
Calyrex-Shadow,Farigiraf,Incineroar,Iron Hands,Miraidon,Ogerpon-Wellspring,Brute Bonnet,Calyrex-Ice,Flutter Mane,Kyogre,Ogerpon-Wellspring,Raging Bolt,Calyrex-Shadow,Farigiraf,Brute Bonnet,Flutter Mane
Annihilape,Calyrex-Ice,Incineroar,Miraidon,Ogerpon-Wellspring,Ursaluna,Gholdengo,Iron Treads,Kingambit,Kyurem,Ogerpon-Wellspring,Slowking-Galar,Calyrex-Ice,Incineroar,Gholdengo,Iron Treads
Calyrex-Shadow,Farigiraf,Incineroar,Raging Bolt,Rillaboom,Zamazenta-*,Electrode,Garchomp,Greninja-*,Lucario,Metagross,Venusaur,Calyrex-Shadow,Incineroar,Garchomp,Greninja
Farigiraf,Grimmsnarl,Miraidon,Tornadus,Volcarona,Zamazenta-*,Amoonguss,Avalugg-Hisui,Calyrex-Shadow,Chien-Pao,Rayquaza,Ting-Lu,Miraidon,Tornadus,Chien-Pao,Ting-Lu
Calyrex-Shadow,Incineroar,Raging Bolt,Rillaboom,Whimsicott,Zamazenta-*,Brute Bonnet,Calyrex-Shadow,Chi-Yu,Ditto,Koraidon,Whimsicott,Whimsicott,Zamazenta-Crowned,Chi-Yu,Whimsicott
Calyrex-Shadow,Incineroar,Indeedee,Koraidon,Mienshao,Tornadus,Amoonguss,Chien-Pao,Eternatus,Incineroar,Sableye,Zacian-*,Koraidon,Tornadus,Eternatus,Sableye
Archaludon,Brute Bonnet,Bruxish,Kyogre,Kyurem-Black,Tornadus,Amoonguss,Farigiraf,Ho-Oh,Incineroar,Landorus,Miraidon,Bruxish,Kyogre,Amoonguss,Incineroar
Calyrex-Ice,Chi-Yu,Flutter Mane,Miraidon,Ogerpon-Cornerstone,Urshifu-*,Amoonguss,Calyrex-Ice,Incineroar,Landorus,Miraidon,Urshifu-*,Chi-Yu,Flutter Mane,Incineroar,Miraidon
Amoonguss,Calyrex-Ice,Iron Jugulis,Kyogre,Rhyperior,Urshifu-*,Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Iron Jugulis,Kyogre,Calyrex-Shadow,Smeargle
Brute Bonnet,Chi-Yu,Flutter Mane,Koraidon,Lunala,Ursaluna,Calyrex-Ice,Flutter Mane,Gothitelle,Incineroar,Miraidon,Politoed,Flutter Mane,Koraidon,Flutter Mane,Miraidon
Amoonguss,Calyrex-Ice,Conkeldurr,Mimikyu,Scizor,Ursaluna-Bloodmoon,Flutter Mane,Grimmsnarl,Groudon,Miraidon,Oranguru,Pachirisu,Conkeldurr,Mimikyu,Miraidon,Pachirisu
Flutter Mane,Grimmsnarl,Groudon,Miraidon,Oranguru,Zoroark-Hisui,Calyrex-Shadow,Incineroar,Rillaboom,Smeargle,Whimsicott,Zamazenta-*,Grimmsnarl,Miraidon,Calyrex-Shadow,Smeargle
Indeedee-F,Koraidon,Miraidon,Raging Bolt,Typhlosion-Hisui,Weavile,Brute Bonnet,Incineroar,Koraidon,Lunala,Ursaluna,Walking Wake,Miraidon,Weavile,Brute Bonnet,Lunala
Calyrex-Ice,Grimmsnarl,Incineroar,Landorus,Miraidon,Urshifu-*,Farigiraf,Koraidon,Miraidon,Ogerpon-Cornerstone,Thundurus,Whimsicott,Calyrex-Ice,Incineroar,Koraidon,Miraidon
Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Farigiraf,Koraidon,Miraidon,Ogerpon-Cornerstone,Thundurus,Whimsicott,Calyrex-Shadow,Smeargle,Miraidon,Whimsicott
Calyrex-Ice,Chi-Yu,Flutter Mane,Incineroar,Koraidon,Raging Bolt,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Whimsicott,Calyrex-Ice,Flutter Mane,Lunala,Miraidon
Calyrex-Ice,Chi-Yu,Flutter Mane,Incineroar,Koraidon,Raging Bolt,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Whimsicott,Incineroar,Koraidon,Lunala,Miraidon
Calyrex-Ice,Chi-Yu,Flutter Mane,Incineroar,Koraidon,Raging Bolt,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Whimsicott,Calyrex-Ice,Incineroar,Lunala,Miraidon
Arcanine,Calyrex-Ice,Kyogre,Rillaboom,Tornadus,Urshifu-*,Calyrex-Ice,Chi-Yu,Flutter Mane,Incineroar,Koraidon,Raging Bolt,Tornadus,Urshifu-Rapid-Strike,Chi-Yu,Raging Bolt
Farigiraf,Flutter Mane,Groudon,Incineroar,Koraidon,Raging Bolt,Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Farigiraf,Koraidon,Smeargle,Tornadus
Arcanine,Calyrex-Ice,Kyogre,Rillaboom,Tornadus,Urshifu-*,Calyrex-Ice,Chi-Yu,Flutter Mane,Incineroar,Koraidon,Raging Bolt,Kyogre,Tornadus,Chi-Yu,Flutter Mane
Arcanine,Calyrex-Ice,Kyogre,Rillaboom,Tornadus,Urshifu-*,Calyrex-Ice,Chi-Yu,Flutter Mane,Incineroar,Koraidon,Raging Bolt,Arcanine,Calyrex-Ice,Flutter Mane,Raging Bolt
Calyrex-Ice,Farigiraf,Incineroar,Iron Hands,Miraidon,Seedot,Brute Bonnet,Calyrex-Shadow,Incineroar,Koraidon,Landorus,Raging Bolt,Iron Hands,Miraidon,Calyrex-Shadow,Koraidon
Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Amoonguss,Calyrex-Ice,Incineroar,Malamar,Ninetales-Alola,Urshifu-*,Smeargle,Tornadus,Malamar,Urshifu-Rapid-Strike
Calyrex-Shadow,Chi-Yu,Flutter Mane,Indeedee-F,Koraidon,Whimsicott,Amoonguss,Calyrex-Shadow,Chien-Pao,Ogerpon-Cornerstone,Raging Bolt,Zamazenta-*,Chi-Yu,Koraidon,Amoonguss,Calyrex-Shadow
Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Farigiraf,Kyogre,Landorus,Rillaboom,Tornadus,Zekrom,Calyrex-Shadow,Smeargle,Kyogre,Tornadus
Calyrex-Shadow,Chien-Pao,Ogerpon-Hearthflame,Raging Bolt,Whimsicott,Zamazenta-*,Calyrex-Ice,Incineroar,Miraidon,Urshifu-*,Volcarona,Whimsicott,Chien-Pao,Zamazenta-Crowned,Miraidon,Whimsicott
Calyrex-Ice,Chi-Yu,Flutter Mane,Incineroar,Koraidon,Raging Bolt,Espathra,Indeedee,Lunala,Terapagos,Urshifu-*,Veluza,Chi-Yu,Flutter Mane,Urshifu,Veluza
Brute Bonnet,Calyrex-Ice,Chi-Yu,Flutter Mane,Koraidon,Ursaluna,Brute Bonnet,Calyrex-Shadow,Incineroar,Koraidon,Landorus,Raging Bolt,Brute Bonnet,Calyrex-Ice,Brute Bonnet,Koraidon
Calyrex-Ice,Chi-Yu,Flutter Mane,Incineroar,Koraidon,Raging Bolt,Espathra,Indeedee,Lunala,Terapagos,Urshifu-*,Veluza,Chi-Yu,Flutter Mane,Indeedee,Lunala
Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Bruxish,Lunala,Miraidon,Pawmot,Ursaluna-Bloodmoon,Whimsicott,Smeargle,Tornadus,Lunala,Whimsicott
Brute Bonnet,Calyrex-Shadow,Incineroar,Koraidon,Landorus,Raging Bolt,Calyrex-Ice,Incineroar,Miraidon,Urshifu-*,Volcarona,Whimsicott,Calyrex-Shadow,Koraidon,Miraidon,Whimsicott
Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Farigiraf,Incineroar,Iron Hands,Miraidon,Ogerpon-Wellspring,Rayquaza,Smeargle,Tornadus,Incineroar,Rayquaza
Grimmsnarl,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Brute Bonnet,Calyrex-Shadow,Incineroar,Koraidon,Landorus,Raging Bolt,Incineroar,Lunala,Calyrex-Shadow,Koraidon
Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Amoonguss,Calyrex-Ice,Incineroar,Kyogre,Landorus,Urshifu-*,Calyrex-Shadow,Smeargle,Calyrex-Ice,Incineroar
Brute Bonnet,Calyrex-Shadow,Incineroar,Koraidon,Landorus,Raging Bolt,Calyrex-Shadow,Chien-Pao,Groudon,Incineroar,Iron Valiant,Sableye,Brute Bonnet,Koraidon,Iron Valiant,Sableye
Enamorus,Eternatus,Gholdengo,Necrozma-Dusk-Mane,Palafin,Thundurus,Dialga-Origin,Klefki,Landorus-Therian,Mienshao,Necrozma-Dusk-Mane,Thundurus,Enamorus,Thundurus,Mienshao,Necrozma-Dusk-Mane
Enamorus,Eternatus,Gholdengo,Necrozma-Dusk-Mane,Palafin,Thundurus,Dialga-Origin,Klefki,Landorus-Therian,Mienshao,Necrozma-Dusk-Mane,Thundurus,Enamorus,Thundurus,Dialga-Origin,Necrozma-Dusk-Mane
Enamorus,Eternatus,Gholdengo,Necrozma-Dusk-Mane,Palafin,Thundurus,Dialga-Origin,Klefki,Landorus-Therian,Mienshao,Necrozma-Dusk-Mane,Thundurus,Enamorus,Thundurus,Dialga-Origin,Necrozma-Dusk-Mane
Incineroar,Indeedee-F,Raichu,Rillaboom,Solgaleo,Urshifu-*,Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Indeedee-F,Solgaleo,Smeargle,Tornadus
Brute Bonnet,Calyrex-Shadow,Flutter Mane,Great Tusk,Groudon,Walking Wake,Calyrex-Ice,Grimmsnarl,Incineroar,Landorus,Miraidon,Urshifu-*,Flutter Mane,Walking Wake,Calyrex-Ice,Grimmsnarl
Calyrex-Ice,Grimmsnarl,Incineroar,Landorus,Miraidon,Urshifu-*,Brute Bonnet,Calyrex-Shadow,Koraidon,Rillaboom,Sneasler,Typhlosion-Hisui,Incineroar,Miraidon,Rillaboom,Sneasler
Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Calyrex-Shadow,Clefairy,Incineroar,Miraidon,Rillaboom,Smeargle,Rillaboom,Zamazenta-Crowned,Calyrex-Shadow,Smeargle
Clawitzer,Floatzel,Politoed,Raichu,Whimsicott,Zoroark-Hisui,Cinccino,Garganacl,Grimmsnarl,Sinistcha,Talonflame,Tatsugiri,Raichu,Whimsicott,Cinccino,Talonflame
Clawitzer,Floatzel,Politoed,Raichu,Whimsicott,Zoroark-Hisui,Cinccino,Garganacl,Grimmsnarl,Sinistcha,Talonflame,Tatsugiri,Floatzel,Politoed,Cinccino,Talonflame
Clawitzer,Floatzel,Politoed,Raichu,Whimsicott,Zoroark-Hisui,Cinccino,Garganacl,Grimmsnarl,Sinistcha,Talonflame,Tatsugiri,Politoed,Whimsicott,Cinccino,Talonflame
Calyrex-Ice,Incineroar,Miraidon,Urshifu-*,Volcarona,Whimsicott,Calyrex-Shadow,Incineroar,Koraidon,Regieleki,Rillaboom,Volcarona,Miraidon,Whimsicott,Calyrex-Shadow,Rillaboom
Calyrex-Shadow,Incineroar,Ogerpon-Cornerstone,Rillaboom,Terapagos,Urshifu-*,Cresselia,Farigiraf,Lunala,Rillaboom,Urshifu-*,Zamazenta-*,Rillaboom,Terapagos,Urshifu,Zamazenta-Crowned
Calyrex-Shadow,Incineroar,Ogerpon-Cornerstone,Rillaboom,Terapagos,Urshifu-*,Cresselia,Farigiraf,Lunala,Rillaboom,Urshifu-*,Zamazenta-*,Incineroar,Terapagos,Rillaboom,Zamazenta-Crowned
Calyrex-Shadow,Incineroar,Ogerpon-Cornerstone,Rillaboom,Terapagos,Urshifu-*,Cresselia,Farigiraf,Lunala,Rillaboom,Urshifu-*,Zamazenta-*,Calyrex-Shadow,Incineroar,Lunala,Rillaboom
Calyrex-Shadow,Incineroar,Ogerpon-Cornerstone,Rillaboom,Terapagos,Urshifu-*,Cresselia,Farigiraf,Lunala,Rillaboom,Urshifu-*,Zamazenta-*,Calyrex-Shadow,Rillaboom,Cresselia,Zamazenta-Crowned
Amoonguss,Calyrex-Shadow,Chien-Pao,Landorus,Tornadus,Zamazenta-*,Incineroar,Iron Treads,Miraidon,Ogerpon-Wellspring,Terapagos,Volcarona,Landorus,Zamazenta-Crowned,Miraidon,Terapagos
Enamorus,Groudon,Iron Bundle,Lilligant-Hisui,Talonflame,Zacian-*,Calyrex-Ice,Farigiraf,Flutter Mane,Kyogre,Rillaboom,Smeargle,Lilligant-Hisui,Zacian-Crowned,Kyogre,Smeargle
Calyrex-Shadow,Chien-Pao,Raging Bolt,Urshifu-*,Whimsicott,Zamazenta-*,Calyrex-Shadow,Clefairy,Incineroar,Miraidon,Rillaboom,Volcarona,Calyrex-Shadow,Whimsicott,Incineroar,Miraidon
Calyrex-Shadow,Clefairy,Incineroar,Miraidon,Rillaboom,Volcarona,Calyrex-Ice,Farigiraf,Iron Hands,Iron Valiant,Miraidon,Ursaluna-Bloodmoon,Calyrex-Shadow,Miraidon,Farigiraf,Miraidon
Calyrex-Shadow,Incineroar,Iron Bundle,Iron Hands,Iron Moth,Miraidon,Kyogre,Landorus,Tornadus,Tsareena,Urshifu-*,Zamazenta-*,Iron Hands,Miraidon,Kyogre,Tornadus
Calyrex-Shadow,Clefairy,Incineroar,Miraidon,Rillaboom,Volcarona,Calyrex-Shadow,Chi-Yu,Clefairy,Eternatus,Mienshao,Weezing-Galar,Miraidon,Volcarona,Calyrex-Shadow,Clefairy
Calyrex-Ice,Ditto,Grimmsnarl,Incineroar,Lunala,Munchlax,Calyrex-Shadow,Clefairy,Incineroar,Miraidon,Rillaboom,Volcarona,Calyrex-Ice,Grimmsnarl,Calyrex-Shadow,Incineroar
Incineroar,Indeedee-F,Lunala,Terapagos,Ursaluna,Whimsicott,Calyrex-Shadow,Chi-Yu,Clefairy,Eternatus,Mienshao,Weezing-Galar,Indeedee-F,Terapagos,Chi-Yu,Eternatus
Amoonguss,Avalugg-Hisui,Calyrex-Ice,Golem-Alola,Incineroar,Staraptor,Calyrex-Shadow,Incineroar,Iron Bundle,Iron Hands,Iron Moth,Miraidon,Avalugg-Hisui,Golem-Alola,Incineroar,Miraidon
Amoonguss,Calyrex-Shadow,Gouging Fire,Incineroar,Koraidon,Raging Bolt,Calyrex-Ice,Mimikyu,Moltres,Palkia,Pelipper,Ursaluna,Amoonguss,Raging Bolt,Calyrex-Ice,Pelipper
Brute Bonnet,Chi-Yu,Flutter Mane,Koraidon,Lunala,Ursaluna,Annihilape,Lilligant,Lunala,Tornadus,Urshifu-*,Zacian-*,Flutter Mane,Koraidon,Tornadus,Urshifu
Calyrex-Ice,Incineroar,Meowstic,Rillaboom,Urshifu-*,Zamazenta-*,Golem-Alola,Iron Bundle,Kommo-o,Magmar,Noivern,Sinistcha,Rillaboom,Urshifu-Rapid-Strike,Golem-Alola,Kommo-o
Calyrex-Shadow,Cyclizar,Incineroar,Ogerpon-Cornerstone,Tsareena,Zamazenta-*,Amoonguss,Baxcalibur,Farigiraf,Incineroar,Kingambit,Ting-Lu,Cyclizar,Tsareena,Kingambit,Ting-Lu
Calyrex-Shadow,Clefairy,Rayquaza,Smeargle,Tornadus,Urshifu-*,Groudon,Incineroar,Indeedee-F,Iron Hands,Necrozma-Dawn-Wings,Ursaluna,Clefairy,Urshifu-Rapid-Strike,Indeedee-F,Necrozma-Dawn-Wings
Calyrex-Ice,Incineroar,Landorus,Ogerpon-Cornerstone,Pelipper,Urshifu-*,Calyrex-Ice,Grimmsnarl,Incineroar,Landorus,Miraidon,Urshifu-*,Incineroar,Pelipper,Incineroar,Miraidon
Giratina,Incineroar,Rillaboom,Urshifu-*,Volcarona,Zamazenta-*,Amoonguss,Flutter Mane,Gothitelle,Incineroar,Koraidon,Scream Tail,Incineroar,Urshifu,Flutter Mane,Koraidon
Annihilape,Flutter Mane,Grimmsnarl,Groudon,Maushold-Four,Miraidon,Brute Bonnet,Calyrex-Shadow,Chien-Pao,Kyogre,Urshifu-*,Whimsicott,Grimmsnarl,Miraidon,Kyogre,Whimsicott
Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Whimsicott,Annihilape,Flutter Mane,Grimmsnarl,Groudon,Maushold-Four,Miraidon,Miraidon,Ursaluna,Annihilape,Maushold-Four
Calyrex-Ice,Grimmsnarl,Incineroar,Landorus,Miraidon,Urshifu-*,Annihilape,Flutter Mane,Grimmsnarl,Groudon,Maushold-Four,Miraidon,Calyrex-Ice,Grimmsnarl,Annihilape,Maushold-Four
Brute Bonnet,Chi-Yu,Flutter Mane,Koraidon,Lunala,Ursaluna,Annihilape,Flutter Mane,Grimmsnarl,Groudon,Maushold-Four,Miraidon,Flutter Mane,Lunala,Grimmsnarl,Miraidon
Farigiraf,Flutter Mane,Groudon,Incineroar,Landorus,Miraidon,Brute Bonnet,Calyrex-Ice,Chi-Yu,Hitmontop,Landorus,Lunala,Farigiraf,Incineroar,Brute Bonnet,Lunala
Calyrex-Ice,Dondozo,Grimmsnarl,Incineroar,Tatsugiri-Droopy,Terapagos,Calyrex-Shadow,Indeedee-F,Lunala,Medicham,Muk-Alola,Pincurchin,Dondozo,Tatsugiri-Droopy,Indeedee-F,Medicham
Chien-Pao,Dragonite,Flutter Mane,Ogerpon-Hearthflame,Urshifu-*,Zamazenta-*,Annihilape,Flutter Mane,Grimmsnarl,Groudon,Miraidon,Torkoal,Flutter Mane,Zamazenta-Crowned,Grimmsnarl,Miraidon
Calyrex-Shadow,Exeggutor,Groudon,Incineroar,Ogerpon-Hearthflame,Volcarona,Annihilape,Flutter Mane,Grimmsnarl,Groudon,Miraidon,Torkoal,Incineroar,Ogerpon-Hearthflame,Grimmsnarl,Miraidon
Grimmsnarl,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Calyrex-Ice,Incineroar,Lunala,Marill,Muk-Alola,Smeargle,Lunala,Miraidon,Calyrex-Ice,Incineroar
Beartic,Ludicolo,Pelipper,Ribombee,Rotom-Mow,Tauros-Paldea-Blaze,Braviary-Hisui,Crabominable,Farigiraf,Sableye,Tsareena,Weezing-Galar,Beartic,Pelipper,Crabominable,Sableye
Beartic,Ludicolo,Pelipper,Ribombee,Rotom-Mow,Tauros-Paldea-Blaze,Braviary-Hisui,Crabominable,Farigiraf,Sableye,Tsareena,Weezing-Galar,Ribombee,Tauros-Paldea-Blaze,Braviary-Hisui,Crabominable
Beartic,Ludicolo,Pelipper,Ribombee,Rotom-Mow,Tauros-Paldea-Blaze,Braviary-Hisui,Crabominable,Farigiraf,Sableye,Tsareena,Weezing-Galar,Beartic,Pelipper,Sableye,Weezing-Galar
Calyrex-Shadow,Chansey,Gholdengo,Incineroar,Smeargle,Zacian-*,Calyrex-Ice,Incineroar,Lunala,Marill,Muk-Alola,Smeargle,Calyrex-Shadow,Incineroar,Calyrex-Ice,Incineroar
Calyrex-Shadow,Incineroar,Miraidon,Rillaboom,Urshifu-*,Whimsicott,Annihilape,Flutter Mane,Grimmsnarl,Groudon,Miraidon,Torkoal,Incineroar,Miraidon,Grimmsnarl,Miraidon
Beartic,Ludicolo,Pelipper,Ribombee,Rotom-Mow,Tauros-Paldea-Blaze,Braviary-Hisui,Crabominable,Farigiraf,Sableye,Tsareena,Weezing-Galar,Pelipper,Rotom-Mow,Tsareena,Weezing-Galar
Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Whimsicott,Amoonguss,Annihilape,Calyrex-Ice,Dialga-Origin,Incineroar,Ursaluna,Ursaluna,Whimsicott,Annihilape,Calyrex-Ice
Calyrex-Shadow,Kingambit,Kyogre,Roaring Moon,Tsareena,Urshifu-*,Amoonguss,Annihilape,Calyrex-Ice,Dialga-Origin,Incineroar,Ursaluna,Kyogre,Roaring Moon,Annihilape,Calyrex-Ice
Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Whimsicott,Amoonguss,Annihilape,Calyrex-Ice,Dialga-Origin,Incineroar,Ursaluna,Incineroar,Lunala,Annihilape,Calyrex-Ice
Hawlucha,Incineroar,Miraidon,Polteageist,Raichu-Alola,Terapagos,Grimmsnarl,Iron Hands,Kyogre,Landorus,Miraidon,Tornadus,Hawlucha,Miraidon,Kyogre,Landorus
Amoonguss,Annihilape,Calyrex-Ice,Dialga-Origin,Incineroar,Ursaluna,Flutter Mane,Ho-Oh,Incineroar,Iron Treads,Koraidon,Raging Bolt,Amoonguss,Calyrex-Ice,Ho-Oh,Koraidon
Annihilape,Flutter Mane,Grimmsnarl,Groudon,Miraidon,Torkoal,Annihilape,Calyrex-Ice,Grimmsnarl,Incineroar,Miraidon,Urshifu-*,Annihilape,Miraidon,Annihilape,Urshifu
Amoonguss,Annihilape,Calyrex-Ice,Dialga-Origin,Incineroar,Ursaluna,Calyrex-Ice,Grimmsnarl,Incineroar,Miraidon,Urshifu-*,Whimsicott,Annihilape,Calyrex-Ice,Urshifu-Rapid-Strike,Whimsicott
Amoonguss,Annihilape,Calyrex-Ice,Dialga-Origin,Incineroar,Ursaluna,Calyrex-Ice,Grimmsnarl,Incineroar,Miraidon,Urshifu-*,Whimsicott,Annihilape,Calyrex-Ice,Urshifu-Rapid-Strike,Whimsicott
Amoonguss,Annihilape,Calyrex-Ice,Dialga-Origin,Incineroar,Ursaluna,Calyrex-Shadow,Kingambit,Kyogre,Roaring Moon,Tsareena,Urshifu-*,Annihilape,Calyrex-Ice,Calyrex-Shadow,Tsareena
Amoonguss,Calyrex-Shadow,Incineroar,Indeedee,Koraidon,Urshifu-*,Flamigo,Muk-Alola,Sinistcha,Smeargle,Terapagos,Zamazenta-*,Indeedee,Urshifu-Rapid-Strike,Muk-Alola,Smeargle
Calyrex-Shadow,Chien-Pao,Clefairy,Rayquaza,Smeargle,Urshifu-*,Calyrex-Shadow,Clefairy,Rayquaza,Smeargle,Tornadus,Urshifu-*,Rayquaza,Smeargle,Calyrex-Shadow,Smeargle
Amoonguss,Calyrex-Ice,Grafaiai,Terapagos,Ursaluna,Urshifu-*,Breloom,Calyrex-Ice,Cresselia,Incineroar,Rillaboom,Zacian-*,Calyrex-Ice,Ursaluna,Calyrex-Ice,Cresselia
Armarouge,Calyrex-Ice,Corviknight,Indeedee-F,Iron Hands,Lunala,Flutter Mane,Ho-Oh,Incineroar,Iron Treads,Koraidon,Raging Bolt,Armarouge,Indeedee-F,Incineroar,Koraidon
Calyrex-Shadow,Chien-Pao,Raging Bolt,Urshifu-*,Whimsicott,Zamazenta-*,Brute Bonnet,Incineroar,Koraidon,Lunala,Raging Bolt,Urshifu-*,Urshifu,Zamazenta-Crowned,Incineroar,Koraidon
Drowzee,Gastly,Growlithe,Pikachu,Ursaring,Wooper,Hoppip,Inkay,Morgrem,Quilava,Timburr,Vulpix,Growlithe,Ursaring,Inkay,Morgrem
Drowzee,Gastly,Growlithe,Pikachu,Ursaring,Wooper,Hoppip,Inkay,Morgrem,Quilava,Timburr,Vulpix,Drowzee,Pikachu,Inkay,Morgrem
Drowzee,Gastly,Growlithe,Pikachu,Ursaring,Wooper,Hoppip,Inkay,Morgrem,Quilava,Timburr,Vulpix,Gastly,Ursaring,Inkay,Morgrem
Amoonguss,Calyrex-Shadow,Chi-Yu,Chien-Pao,Incineroar,Zamazenta-*,Grimmsnarl,Incineroar,Kyogre,Landorus,Miraidon,Tornadus,Chien-Pao,Zamazenta-Crowned,Grimmsnarl,Kyogre
Amoonguss,Calyrex-Shadow,Chien-Pao,Incineroar,Indeedee-F,Zamazenta-*,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Whimsicott,Incineroar,Zamazenta-Crowned,Incineroar,Miraidon
Chien-Pao,Cinccino,Dragonite,Miraidon,Whimsicott,Zamazenta-*,Amoonguss,Calyrex-Shadow,Chien-Pao,Incineroar,Indeedee-F,Zamazenta-*,Miraidon,Whimsicott,Calyrex-Shadow,Zamazenta-Crowned
Incineroar,Kyurem-White,Lunala,Rillaboom,Tornadus,Urshifu-*,Cresselia,Iron Jugulis,Iron Valiant,Kyurem-Black,Miraidon,Ursaluna,Kyurem-White,Tornadus,Iron Jugulis,Miraidon
Calyrex-Shadow,Indeedee-F,Ogerpon-Hearthflame,Tornadus,Urshifu-*,Zamazenta-*,Flutter Mane,Groudon,Incineroar,Kingambit,Reshiram,Volcarona,Calyrex-Shadow,Tornadus,Incineroar,Reshiram
Amoonguss,Calyrex-Shadow,Chien-Pao,Incineroar,Indeedee-F,Zamazenta-*,Archaludon,Brute Bonnet,Kyogre,Primarina,Serperior,Zacian-*,Calyrex-Shadow,Zamazenta-Crowned,Brute Bonnet,Zacian-Crowned
