j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
Calyrex-Shadow,Chi-Yu,Grimmsnarl,Ogerpon-Hearthflame,Rillaboom,Urshifu-*,Calyrex-Shadow,Flutter Mane,Incineroar,Ogerpon-Hearthflame,Tornadus,Ursaluna,Calyrex-Shadow,Chi-Yu,Incineroar,Tornadus
Chien-Pao,Gouging Fire,Groudon,Raging Bolt,Urshifu-*,Volcarona,Amoonguss,Calyrex-Ice,Incineroar,Palafin,Pelipper,Ursaluna-Bloodmoon,Chien-Pao,Groudon,Amoonguss,Calyrex-Ice
Indeedee-F,Kyurem-White,Milotic,Ninetales-Alola,Ursaluna-Bloodmoon,Urshifu-*,Chien-Pao,Farigiraf,Iron Hands,Miraidon,Urshifu-*,Volcarona,Kyurem-White,Ninetales-Alola,Farigiraf,Iron Hands
Indeedee-F,Kyurem-White,Milotic,Ninetales-Alola,Ursaluna-Bloodmoon,Urshifu-*,Chien-Pao,Farigiraf,Iron Hands,Miraidon,Urshifu-*,Volcarona,Indeedee-F,Ninetales-Alola,Farigiraf,Urshifu-Rapid-Strike
Indeedee-F,Kyurem-White,Milotic,Ninetales-Alola,Ursaluna-Bloodmoon,Urshifu-*,Chien-Pao,Farigiraf,Iron Hands,Miraidon,Urshifu-*,Volcarona,Indeedee-F,Ursaluna-Bloodmoon,Chien-Pao,Miraidon
Calyrex-Shadow,Incineroar,Indeedee-F,Rillaboom,Tornadus,Ursaluna-Bloodmoon,Calyrex-Ice,Flutter Mane,Indeedee-F,Iron Hands,Landorus,Urshifu-*,Tornadus,Ursaluna-Bloodmoon,Flutter Mane,Urshifu-Rapid-Strike
Calyrex-Shadow,Incineroar,Indeedee-F,Rillaboom,Tornadus,Ursaluna-Bloodmoon,Calyrex-Ice,Flutter Mane,Indeedee-F,Iron Hands,Landorus,Urshifu-*,Incineroar,Ursaluna-Bloodmoon,Calyrex-Ice,Indeedee-F
Ceruledge,Enamorus,Incineroar,Pelipper,Rillaboom,Toxapex,Flareon,Hydrapple,Indeedee-F,Mewtwo,Tornadus,Walking Wake,Pelipper,Toxapex,Mewtwo,Tornadus
Calyrex-Shadow,Incineroar,Indeedee-F,Rillaboom,Tornadus,Ursaluna-Bloodmoon,Calyrex-Shadow,Flutter Mane,Incineroar,Ogerpon-Hearthflame,Tornadus,Ursaluna,Rillaboom,Tornadus,Tornadus,Ursaluna
Calyrex-Shadow,Incineroar,Indeedee-F,Rillaboom,Tornadus,Ursaluna-Bloodmoon,Calyrex-Shadow,Flutter Mane,Incineroar,Ogerpon-Hearthflame,Tornadus,Ursaluna,Calyrex-Shadow,Indeedee-F,Calyrex-Shadow,Incineroar
Calyrex-Shadow,Incineroar,Indeedee-F,Rillaboom,Tornadus,Ursaluna-Bloodmoon,Calyrex-Shadow,Flutter Mane,Incineroar,Ogerpon-Hearthflame,Tornadus,Ursaluna,Calyrex-Shadow,Tornadus,Incineroar,Tornadus
Indeedee-F,Kyurem-White,Milotic,Ninetales-Alola,Ursaluna-Bloodmoon,Urshifu-*,Calyrex-Shadow,Incineroar,Ogerpon-Hearthflame,Raging Bolt,Rillaboom,Urshifu-*,Kyurem-White,Ninetales-Alola,Calyrex-Shadow,Ogerpon-Hearthflame
Indeedee-F,Kyurem-White,Milotic,Ninetales-Alola,Ursaluna-Bloodmoon,Urshifu-*,Calyrex-Shadow,Incineroar,Ogerpon-Hearthflame,Raging Bolt,Rillaboom,Urshifu-*,Milotic,Urshifu-Rapid-Strike,Rillaboom,Urshifu-Rapid-Strike
Flamigo,Leavanny,Ludicolo,Miraidon,Regieleki,Whimsicott,Chi-Yu,Crawdaunt,Grimmsnarl,Hydreigon,Morpeko,Ting-Lu,Miraidon,Regieleki,Chi-Yu,Morpeko
Flamigo,Leavanny,Ludicolo,Miraidon,Regieleki,Whimsicott,Chi-Yu,Crawdaunt,Grimmsnarl,Hydreigon,Morpeko,Ting-Lu,Leavanny,Whimsicott,Crawdaunt,Hydreigon
Chien-Pao,Rillaboom,Tornadus,Umbreon,Urshifu-*,Zacian-*,Amoonguss,Chi-Yu,Chien-Pao,Dragonite,Raging Bolt,Zamazenta-*,Tornadus,Urshifu-Rapid-Strike,Amoonguss,Chi-Yu
Illumise,Kleavor,Scizor,Slither Wing,Volcarona,Yanmega,Indeedee-F,Iron Crown,Kommo-o,Ogerpon-Hearthflame,Tyranitar,Whimsicott,Illumise,Kleavor,Ogerpon-Hearthflame,Tyranitar
Amoonguss,Archaludon,Flutter Mane,Incineroar,Pelipper,Urshifu-*,Basculegion,Dusclops,Flutter Mane,Gholdengo,Golurk,Sinistcha,Archaludon,Pelipper,Dusclops,Flutter Mane
Amoonguss,Archaludon,Flutter Mane,Incineroar,Tornadus,Urshifu-*,Flutter Mane,Gouging Fire,Raging Bolt,Rillaboom,Ting-Lu,Urshifu-*,Archaludon,Tornadus,Ting-Lu,Urshifu-Rapid-Strike
Amoonguss,Archaludon,Flutter Mane,Incineroar,Tornadus,Urshifu-*,Flutter Mane,Gouging Fire,Raging Bolt,Rillaboom,Ting-Lu,Urshifu-*,Archaludon,Tornadus,Ting-Lu,Urshifu-Rapid-Strike
Farigiraf,Iron Hands,Miraidon,Ogerpon-Hearthflame,Urshifu-*,Whimsicott,Calyrex-Shadow,Corviknight,Grimmsnarl,Ogerpon-Hearthflame,Ursaluna-Bloodmoon,Urshifu-*,Farigiraf,Miraidon,Corviknight,Ursaluna-Bloodmoon
Farigiraf,Iron Hands,Miraidon,Ogerpon-Hearthflame,Urshifu-*,Whimsicott,Calyrex-Shadow,Corviknight,Grimmsnarl,Ogerpon-Hearthflame,Ursaluna-Bloodmoon,Urshifu-*,Iron Hands,Miraidon,Ogerpon-Hearthflame,Urshifu-Rapid-Strike
Chi-Yu,Incineroar,Indeedee-F,Lunala,Rillaboom,Ursaluna,Amoonguss,Calyrex-Ice,Incineroar,Palafin,Pelipper,Ursaluna-Bloodmoon,Indeedee-F,Lunala,Palafin,Pelipper
Dondozo,Farigiraf,Flutter Mane,Grimmsnarl,Koraidon,Raging Bolt,Farigiraf,Kyogre,Landorus,Poliwhirl,Tornadus,Urshifu-*,Farigiraf,Grimmsnarl,Kyogre,Poliwhirl
Dondozo,Farigiraf,Flutter Mane,Grimmsnarl,Koraidon,Raging Bolt,Farigiraf,Kyogre,Landorus,Poliwhirl,Tornadus,Urshifu-*,Grimmsnarl,Raging Bolt,Landorus,Tornadus
Calyrex-Shadow,Flutter Mane,Incineroar,Ogerpon-Hearthflame,Tornadus,Ursaluna,Calyrex-Ice,Flutter Mane,Indeedee-F,Iron Hands,Landorus,Urshifu-*,Flutter Mane,Incineroar,Flutter Mane,Landorus
Calyrex-Shadow,Flutter Mane,Incineroar,Ogerpon-Hearthflame,Tornadus,Ursaluna,Calyrex-Ice,Flutter Mane,Indeedee-F,Iron Hands,Landorus,Urshifu-*,Incineroar,Ogerpon-Hearthflame,Calyrex-Ice,Indeedee-F
Calyrex-Shadow,Flutter Mane,Incineroar,Ogerpon-Hearthflame,Tornadus,Ursaluna,Calyrex-Ice,Flutter Mane,Indeedee-F,Iron Hands,Landorus,Urshifu-*,Incineroar,Ursaluna,Calyrex-Ice,Iron Hands
Calyrex-Ice,Flutter Mane,Indeedee-F,Iron Hands,Landorus,Urshifu-*,Farigiraf,Kyogre,Landorus,Poliwhirl,Tornadus,Urshifu-*,Calyrex-Ice,Flutter Mane,Kyogre,Tornadus
Calyrex-Ice,Flutter Mane,Indeedee-F,Iron Hands,Landorus,Urshifu-*,Farigiraf,Kyogre,Landorus,Poliwhirl,Tornadus,Urshifu-*,Calyrex-Ice,Indeedee-F,Farigiraf,Kyogre
Incineroar,Lunala,Ogerpon-Hearthflame,Ursaluna,Urshifu-*,Whimsicott,Chi-Yu,Farigiraf,Iron Hands,Miraidon,Urshifu-*,Whimsicott,Incineroar,Lunala,Chi-Yu,Miraidon
Indeedee-F,Mewtwo,Smeargle,Torkoal,Ursaluna-Bloodmoon,Urshifu-*,Chi-Yu,Farigiraf,Iron Hands,Miraidon,Urshifu-*,Whimsicott,Mewtwo,Smeargle,Chi-Yu,Whimsicott
Arcanine-Hisui,Dragapult,Iron Hands,Milotic,Ninetales-Alola,Sinistcha,Great Tusk,Incineroar,Ogerpon-Hearthflame,Torkoal,Tornadus,Walking Wake,Dragapult,Iron Hands,Great Tusk,Tornadus
Calyrex-Ice,Incineroar,Pelipper,Raging Bolt,Rillaboom,Urshifu-*,Grimmsnarl,Incineroar,Iron Jugulis,Kyogre,Urshifu-*,Wo-Chien,Calyrex-Ice,Urshifu-Rapid-Strike,Grimmsnarl,Wo-Chien
Calyrex-Shadow,Clefairy,Incineroar,Raging Bolt,Rillaboom,Urshifu-*,Grimmsnarl,Incineroar,Iron Jugulis,Kyogre,Urshifu-*,Wo-Chien,Rillaboom,Urshifu-Rapid-Strike,Grimmsnarl,Iron Jugulis
Calyrex-Shadow,Dondozo,Ogerpon-Hearthflame,Ting-Lu,Urshifu-*,Whimsicott,Grimmsnarl,Incineroar,Iron Jugulis,Kyogre,Urshifu-*,Wo-Chien,Urshifu,Whimsicott,Grimmsnarl,Iron Jugulis
Calyrex-Shadow,Clefairy,Incineroar,Raging Bolt,Rillaboom,Urshifu-*,Calyrex-Shadow,Clefairy,Incineroar,Rillaboom,Tornadus,Urshifu-*,Calyrex-Shadow,Raging Bolt,Tornadus,Urshifu-Rapid-Strike
Calyrex-Shadow,Clefairy,Incineroar,Raging Bolt,Rillaboom,Urshifu-*,Calyrex-Shadow,Clefairy,Incineroar,Rillaboom,Tornadus,Urshifu-*,Calyrex-Shadow,Raging Bolt,Tornadus,Urshifu-Rapid-Strike
Grimmsnarl,Incineroar,Iron Jugulis,Kyogre,Urshifu-*,Wo-Chien,Calyrex-Shadow,Clefairy,Incineroar,Raging Bolt,Rillaboom,Urshifu-*,Kyogre,Urshifu-Rapid-Strike,Rillaboom,Urshifu-Rapid-Strike
Farigiraf,Iron Hands,Miraidon,Ogerpon-Hearthflame,Urshifu-*,Whimsicott,Amoonguss,Calyrex-Ice,Farigiraf,Flutter Mane,Incineroar,Urshifu-*,Farigiraf,Ogerpon-Hearthflame,Amoonguss,Incineroar
Farigiraf,Iron Hands,Miraidon,Ogerpon-Hearthflame,Urshifu-*,Whimsicott,Amoonguss,Calyrex-Ice,Farigiraf,Flutter Mane,Incineroar,Urshifu-*,Miraidon,Ogerpon-Hearthflame,Amoonguss,Urshifu-Rapid-Strike
Incineroar,Iron Hands,Oranguru,Pelipper,Terapagos,Ursaluna,Amoonguss,Clefairy,Cloyster,Corviknight,Incineroar,Koraidon,Oranguru,Ursaluna,Clefairy,Incineroar
Incineroar,Iron Hands,Oranguru,Pelipper,Terapagos,Ursaluna,Amoonguss,Clefairy,Cloyster,Corviknight,Incineroar,Koraidon,Oranguru,Ursaluna,Amoonguss,Cloyster
Flutter Mane,Gholdengo,Grimmsnarl,Koraidon,Ogerpon-Cornerstone,Raging Bolt,Amoonguss,Flutter Mane,Gastrodon,Groudon,Incineroar,Raging Bolt,Koraidon,Raging Bolt,Groudon,Incineroar
Flutter Mane,Gholdengo,Grimmsnarl,Koraidon,Ogerpon-Cornerstone,Raging Bolt,Amoonguss,Flutter Mane,Gastrodon,Groudon,Incineroar,Raging Bolt,Koraidon,Ogerpon-Cornerstone,Groudon,Incineroar
Flutter Mane,Gholdengo,Grimmsnarl,Koraidon,Ogerpon-Cornerstone,Raging Bolt,Amoonguss,Flutter Mane,Gastrodon,Groudon,Incineroar,Raging Bolt,Koraidon,Ogerpon-Cornerstone,Amoonguss,Incineroar
Espeon,Hatterene,Incineroar,Indeedee-F,Sneasler,Ursaluna,Grimmsnarl,Metagross,Pachirisu,Pelipper,Raikou,Urshifu-*,Espeon,Indeedee-F,Grimmsnarl,Raikou
Espeon,Hatterene,Incineroar,Indeedee-F,Sneasler,Ursaluna,Grimmsnarl,Metagross,Pachirisu,Pelipper,Sandy Shocks,Urshifu-*,Indeedee-F,Sneasler,Grimmsnarl,Metagross
Espeon,Hatterene,Incineroar,Indeedee-F,Sneasler,Ursaluna,Grimmsnarl,Metagross,Pachirisu,Pelipper,Sandy Shocks,Urshifu-*,Incineroar,Sneasler,Pelipper,Urshifu-Rapid-Strike
Espeon,Hatterene,Incineroar,Indeedee-F,Sneasler,Ursaluna,Grimmsnarl,Metagross,Pachirisu,Pelipper,Sandy Shocks,Urshifu-*,Indeedee-F,Sneasler,Grimmsnarl,Metagross
Espeon,Hatterene,Incineroar,Indeedee-F,Sneasler,Ursaluna,Grimmsnarl,Metagross,Pachirisu,Pelipper,Sandy Shocks,Urshifu-*,Espeon,Indeedee-F,Pachirisu,Sandy Shocks
Espeon,Hatterene,Incineroar,Indeedee-F,Sneasler,Ursaluna,Grimmsnarl,Metagross,Pachirisu,Pelipper,Sandy Shocks,Urshifu-*,Indeedee-F,Ursaluna,Pelipper,Sandy Shocks
Chien-Pao,Eternatus,Incineroar,Ogerpon-Hearthflame,Raging Bolt,Scream Tail,Chi-Yu,Indeedee-F,Iron Crown,Koraidon,Lilligant-Hisui,Raging Bolt,Ogerpon-Hearthflame,Scream Tail,Indeedee-F,Iron Crown
Armarouge,Espathra,Espeon,Gallade,Indeedee-F,Metagross,Arboliva,Farigiraf,Oranguru,Porygon2,Snorlax,Ursaluna,Armarouge,Espathra,Farigiraf,Ursaluna
Armarouge,Espathra,Espeon,Gallade,Indeedee-F,Metagross,Arboliva,Farigiraf,Oranguru,Porygon2,Snorlax,Ursaluna,Gallade,Metagross,Oranguru,Ursaluna
Arboliva,Farigiraf,Oranguru,Porygon2,Snorlax,Ursaluna,Armarouge,Espathra,Espeon,Gallade,Indeedee-F,Metagross,Farigiraf,Oranguru,Armarouge,Espathra
Flutter Mane,Gholdengo,Grimmsnarl,Koraidon,Ogerpon-Cornerstone,Raging Bolt,Chien-Pao,Dragonite,Entei,Moltres-Galar,Urshifu-*,Zacian-*,Flutter Mane,Ogerpon-Cornerstone,Entei,Urshifu-Rapid-Strike
Flutter Mane,Gholdengo,Grimmsnarl,Koraidon,Ogerpon-Cornerstone,Raging Bolt,Chien-Pao,Dragonite,Entei,Moltres-Galar,Urshifu-*,Zacian-*,Koraidon,Ogerpon-Cornerstone,Chien-Pao,Urshifu-Rapid-Strike
Dewgong,Gothitelle,Incineroar,Iron Hands,Rillaboom,Sneasler,Amoonguss,Fezandipiti,Iron Moth,Muk-Alola,Sneasler,Weezing-Galar,Incineroar,Sneasler,Sneasler,Weezing-Galar
Amoonguss,Flutter Mane,Gothitelle,Incineroar,Koraidon,Scream Tail,Flutter Mane,Gholdengo,Grimmsnarl,Koraidon,Ogerpon-Cornerstone,Raging Bolt,Flutter Mane,Koraidon,Flutter Mane,Ogerpon-Cornerstone
Abomasnow,Arcanine-Hisui,Chien-Pao,Pachirisu,Rillaboom,Talonflame,Dondozo,Electrode-Hisui,Sinistcha,Tatsugiri,Ting-Lu,Zapdos-Galar,Abomasnow,Rillaboom,Ting-Lu,Zapdos-Galar
Abomasnow,Arcanine-Hisui,Chien-Pao,Infernape,Pachirisu,Talonflame,Dondozo,Flamigo,Murkrow,Sinistcha-Masterpiece,Ting-Lu,Zapdos-Galar,Chien-Pao,Talonflame,Sinistcha-Masterpiece,Ting-Lu
Calyrex-Shadow,Leavanny,Ludicolo,Ogerpon-Hearthflame,Regieleki,Whimsicott,Archaludon,Grafaiai,Hattrem,Hitmontop,Thundurus,Toxapex,Calyrex-Shadow,Whimsicott,Thundurus,Toxapex
Calyrex-Shadow,Leavanny,Ludicolo,Ogerpon-Hearthflame,Regieleki,Whimsicott,Archaludon,Grafaiai,Hattrem,Hitmontop,Thundurus,Toxapex,Ogerpon-Hearthflame,Whimsicott,Hitmontop,Thundurus
Incineroar,Iron Hands,Oranguru,Pelipper,Terapagos,Ursaluna,Chi-Yu,Incineroar,Indeedee-F,Lunala,Rillaboom,Ursaluna,Oranguru,Ursaluna,Indeedee-F,Ursaluna
Incineroar,Iron Hands,Oranguru,Pelipper,Terapagos,Ursaluna,Chi-Yu,Incineroar,Indeedee-F,Lunala,Rillaboom,Ursaluna,Oranguru,Ursaluna,Indeedee-F,Lunala
Calyrex-Ice,Incineroar,Indeedee-F,Rillaboom,Tornadus,Urshifu-*,Ditto,Eternatus,Flutter Mane,Incineroar,Iron Bundle,Urshifu-*,Rillaboom,Urshifu-Rapid-Strike,Incineroar,Urshifu-Rapid-Strike
Calyrex-Ice,Incineroar,Indeedee-F,Rillaboom,Tornadus,Urshifu-*,Ditto,Eternatus,Flutter Mane,Incineroar,Iron Bundle,Urshifu-*,Rillaboom,Urshifu-Rapid-Strike,Iron Bundle,Urshifu-Rapid-Strike
Calyrex-Ice,Incineroar,Indeedee-F,Rillaboom,Tornadus,Urshifu-*,Ditto,Eternatus,Flutter Mane,Incineroar,Iron Bundle,Urshifu-*,Rillaboom,Tornadus,Iron Bundle,Urshifu-Rapid-Strike
Incineroar,Iron Hands,Oranguru,Pelipper,Terapagos,Ursaluna,Ditto,Eternatus,Flutter Mane,Incineroar,Iron Bundle,Urshifu-*,Oranguru,Ursaluna,Iron Bundle,Urshifu-Rapid-Strike
Incineroar,Iron Hands,Oranguru,Pelipper,Terapagos,Ursaluna,Ditto,Eternatus,Flutter Mane,Incineroar,Iron Bundle,Urshifu-*,Oranguru,Ursaluna,Flutter Mane,Incineroar
Amoonguss,Flutter Mane,Incineroar,Koraidon,Scream Tail,Urshifu-*,Flutter Mane,Gholdengo,Grimmsnarl,Koraidon,Ogerpon-Cornerstone,Raging Bolt,Flutter Mane,Incineroar,Flutter Mane,Ogerpon-Cornerstone
Amoonguss,Clefairy,Cloyster,Corviknight,Incineroar,Koraidon,Amoonguss,Calyrex-Ice,Incineroar,Palafin,Pelipper,Ursaluna-Bloodmoon,Cloyster,Incineroar,Palafin,Pelipper
Amoonguss,Clefairy,Cloyster,Corviknight,Incineroar,Koraidon,Amoonguss,Calyrex-Ice,Incineroar,Palafin,Pelipper,Ursaluna-Bloodmoon,Amoonguss,Cloyster,Amoonguss,Calyrex-Ice
Calyrex-Shadow,Dondozo,Indeedee-F,Landorus-Therian,Rillaboom,Tatsugiri,Clefairy,Excadrill,Iron Bundle,Klefki,Rayquaza,Tyranitar,Dondozo,Indeedee-F,Excadrill,Tyranitar
Calyrex-Shadow,Dondozo,Indeedee-F,Landorus-Therian,Rillaboom,Tatsugiri,Clefairy,Excadrill,Iron Bundle,Klefki,Rayquaza,Tyranitar,Calyrex-Shadow,Indeedee-F,Clefairy,Rayquaza
Calyrex-Shadow,Dondozo,Indeedee-F,Landorus-Therian,Rillaboom,Tatsugiri,Clefairy,Excadrill,Iron Bundle,Klefki,Rayquaza,Tyranitar,Dondozo,Indeedee-F,Clefairy,Rayquaza
Calyrex-Ice,Hariyama,Landorus,Pelipper,Regieleki,Urshifu-*,Azumarill,Cresselia,Dragapult,Iron Hands,Kyogre,Ting-Lu,Calyrex-Ice,Hariyama,Cresselia,Kyogre
Calyrex-Ice,Hariyama,Landorus,Pelipper,Regieleki,Urshifu-*,Azumarill,Cresselia,Dragapult,Iron Hands,Kyogre,Ting-Lu,Calyrex-Ice,Hariyama,Cresselia,Kyogre
Garchomp,Lugia,Sawsbuck,Typhlosion,Vaporeon,Weavile,Groudon,Lilligant-Hisui,Plusle,Quagsire,Raging Bolt,Typhlosion-Hisui,Sawsbuck,Weavile,Groudon,Raging Bolt
Garchomp,Lugia,Sawsbuck,Typhlosion,Vaporeon,Weavile,Groudon,Lilligant-Hisui,Plusle,Quagsire,Raging Bolt,Typhlosion-Hisui,Sawsbuck,Weavile,Groudon,Raging Bolt
Calyrex-Shadow,Corviknight,Grimmsnarl,Ogerpon-Hearthflame,Ursaluna-Bloodmoon,Urshifu-*,Chien-Pao,Farigiraf,Iron Hands,Miraidon,Urshifu-*,Volcarona,Calyrex-Shadow,Grimmsnarl,Urshifu-Rapid-Strike,Volcarona
Calyrex-Shadow,Corviknight,Grimmsnarl,Ogerpon-Hearthflame,Ursaluna-Bloodmoon,Urshifu-*,Chien-Pao,Farigiraf,Iron Hands,Miraidon,Urshifu-*,Volcarona,Calyrex-Shadow,Ogerpon-Hearthflame,Iron Hands,Urshifu-Rapid-Strike
Calyrex-Shadow,Corviknight,Grimmsnarl,Ogerpon-Hearthflame,Ursaluna-Bloodmoon,Urshifu-*,Calyrex-Shadow,Incineroar,Ogerpon-Hearthflame,Raging Bolt,Rillaboom,Urshifu-*,Ogerpon-Hearthflame,Ursaluna-Bloodmoon,Rillaboom,Urshifu-Rapid-Strike
Calyrex-Shadow,Corviknight,Grimmsnarl,Ogerpon-Hearthflame,Ursaluna-Bloodmoon,Urshifu-*,Calyrex-Shadow,Incineroar,Ogerpon-Hearthflame,Raging Bolt,Rillaboom,Urshifu-*,Calyrex-Shadow,Ogerpon-Hearthflame,Rillaboom,Urshifu-Rapid-Strike
Articuno-Galar,Blastoise,Flutter Mane,Indeedee-F,Ogerpon,Urshifu-*,Banette,Gouging Fire,Kingambit,Ogerpon-Wellspring,Scraggy,Torracat,Indeedee-F,Urshifu,Banette,Kingambit
Articuno-Galar,Blastoise,Flutter Mane,Indeedee-F,Ogerpon,Urshifu-*,Banette,Gouging Fire,Kingambit,Ogerpon-Wellspring,Scraggy,Torracat,Ogerpon,Urshifu,Banette,Ogerpon-Wellspring
Calyrex-Shadow,Clefairy,Flutter Mane,Iron Hands,Ogerpon-Cornerstone,Whimsicott,Calyrex-Shadow,Dondozo,Ogerpon-Hearthflame,Ting-Lu,Urshifu-*,Whimsicott,Flutter Mane,Ogerpon-Cornerstone,Urshifu,Whimsicott
Calyrex-Shadow,Clefairy,Flutter Mane,Iron Hands,Ogerpon-Cornerstone,Whimsicott,Calyrex-Shadow,Dondozo,Ogerpon-Hearthflame,Ting-Lu,Urshifu-*,Whimsicott,Flutter Mane,Ogerpon-Cornerstone,Urshifu,Whimsicott
Entei,Gholdengo,Landorus,Latias,Porygon2,Urshifu-*,Clefairy,Comfey,Cresselia,Ditto,Grimmsnarl,Iron Hands,Gholdengo,Landorus,Grimmsnarl,Iron Hands
Clefairy,Comfey,Cresselia,Ditto,Grimmsnarl,Iron Hands,Cinderace,Dragapult,Landorus-Therian,Thundurus-Therian,Toxapex,Zapdos,Grimmsnarl,Iron Hands,Thundurus-Therian,Toxapex
Clefairy,Comfey,Cresselia,Ditto,Grimmsnarl,Iron Hands,Flutter Mane,Indeedee-F,Iron Crown,Ogerpon-Hearthflame,Tornadus,Urshifu-*,Grimmsnarl,Iron Hands,Tornadus,Urshifu-Rapid-Strike
Indeedee-F,Iron Crown,Lycanroc,Tornadus,Tyranitar,Urshifu-*,Clefairy,Comfey,Cresselia,Ditto,Grimmsnarl,Iron Hands,Iron Crown,Tornadus,Clefairy,Iron Hands
Clefairy,Comfey,Cresselia,Ditto,Grimmsnarl,Iron Hands,Farigiraf,Flutter Mane,Incineroar,Ogerpon-Hearthflame,Rillaboom,Urshifu-*,Grimmsnarl,Iron Hands,Flutter Mane,Rillaboom
Chien-Pao,Incineroar,Landorus,Raging Bolt,Rillaboom,Urshifu-*,Flutter Mane,Indeedee-F,Iron Crown,Ogerpon-Hearthflame,Tornadus,Urshifu-*,Incineroar,Raging Bolt,Flutter Mane,Ogerpon-Hearthflame
Arbok,Dedenne,Excadrill,Landorus,Salamence,Tyranitar,Azumarill,Banette,Coalossal,Iron Hands,Ninetales,Venusaur,Landorus,Tyranitar,Banette,Iron Hands
Arbok,Dedenne,Excadrill,Landorus,Salamence,Tyranitar,Azumarill,Banette,Coalossal,Iron Hands,Ninetales,Venusaur,Dedenne,Salamence,Banette,Iron Hands
Arbok,Dedenne,Excadrill,Landorus,Salamence,Tyranitar,Azumarill,Banette,Coalossal,Iron Hands,Ninetales,Venusaur,Dedenne,Salamence,Iron Hands,Venusaur
Calyrex-Ice,Grimmsnarl,Landorus,Smeargle,Torkoal,Urshifu-*,Comfey,Flutter Mane,Incineroar,Maushold-Four,Ogerpon-Cornerstone,Terapagos,Calyrex-Ice,Grimmsnarl,Ogerpon-Cornerstone,Terapagos
Calyrex-Ice,Grimmsnarl,Landorus,Smeargle,Torkoal,Urshifu-*,Comfey,Flutter Mane,Incineroar,Maushold-Four,Ogerpon-Cornerstone,Terapagos,Calyrex-Ice,Grimmsnarl,Incineroar,Ogerpon-Cornerstone
Calyrex-Ice,Grimmsnarl,Landorus,Smeargle,Torkoal,Urshifu-*,Comfey,Flutter Mane,Incineroar,Maushold-Four,Ogerpon-Cornerstone,Terapagos,Calyrex-Ice,Smeargle,Flutter Mane,Maushold-Four
Calyrex-Ice,Grimmsnarl,Landorus,Smeargle,Torkoal,Urshifu-*,Comfey,Flutter Mane,Incineroar,Maushold-Four,Ogerpon-Cornerstone,Terapagos,Smeargle,Urshifu-Rapid-Strike,Incineroar,Ogerpon-Cornerstone
Chi-Yu,Farigiraf,Landorus,Rillaboom,Terapagos,Tornadus,Flutter Mane,Groudon,Jumpluff,Ogerpon-Hearthflame,Raging Bolt,Urshifu-*,Chi-Yu,Tornadus,Groudon,Jumpluff
Glimmora,Heatran,Ogerpon-Wellspring,Porygon2,Scraggy,Ursaluna,Iron Hands,Meowscarada,Skeledirge,Ting-Lu,Tinkaton,Tornadus-Therian,Ogerpon-Wellspring,Porygon2,Ting-Lu,Tornadus-Therian
Glimmora,Heatran,Ogerpon-Wellspring,Porygon2,Scraggy,Ursaluna,Iron Hands,Meowscarada,Skeledirge,Ting-Lu,Tinkaton,Tornadus-Therian,Ogerpon-Wellspring,Porygon2,Ting-Lu,Tornadus-Therian
Amoonguss,Flutter Mane,Galvantula,Iron Valiant,Landorus-Therian,Toxapex,Annihilape,Chi-Yu,Hydreigon,Iron Bundle,Maushold-Four,Raging Bolt,Galvantula,Iron Valiant,Hydreigon,Iron Bundle
Amoonguss,Flutter Mane,Galvantula,Iron Valiant,Landorus-Therian,Toxapex,Annihilape,Chi-Yu,Hydreigon,Iron Bundle,Maushold-Four,Raging Bolt,Galvantula,Iron Valiant,Annihilape,Maushold-Four
Ceruledge,Hatterene,Hitmontop,Lugia,Tornadus-Therian,Ursaluna,Groudon,Okidogi,Shiftry,Terrakion,Ting-Lu,Zapdos,Hitmontop,Lugia,Groudon,Shiftry
Ceruledge,Hatterene,Hitmontop,Lugia,Tornadus-Therian,Ursaluna,Groudon,Okidogi,Shiftry,Terrakion,Ting-Lu,Zapdos,Hitmontop,Lugia,Okidogi,Zapdos
Amoonguss,Chien-Pao,Pelipper,Raging Bolt,Urshifu-*,Zamazenta-*,Calyrex-Shadow,Indeedee-F,Meowscarada,Raging Bolt,Torkoal,Urshifu-*,Chien-Pao,Zamazenta-Crowned,Calyrex-Shadow,Urshifu-Rapid-Strike
Ditto,Fletchling,Indeedee-F,Smeargle,Terapagos,Ursaluna-Bloodmoon,Amoonguss,Flutter Mane,Gothitelle,Incineroar,Koraidon,Scream Tail,Fletchling,Terapagos,Flutter Mane,Scream Tail
Ditto,Fletchling,Indeedee-F,Smeargle,Terapagos,Ursaluna-Bloodmoon,Amoonguss,Flutter Mane,Gothitelle,Incineroar,Koraidon,Scream Tail,Indeedee-F,Ursaluna-Bloodmoon,Incineroar,Scream Tail
Ditto,Fletchling,Indeedee-F,Smeargle,Terapagos,Ursaluna-Bloodmoon,Amoonguss,Flutter Mane,Gothitelle,Incineroar,Koraidon,Scream Tail,Smeargle,Terapagos,Amoonguss,Incineroar
Farigiraf,Iron Hands,Miraidon,Ogerpon-Hearthflame,Urshifu-*,Whimsicott,Chien-Pao,Farigiraf,Iron Hands,Miraidon,Urshifu-*,Volcarona,Miraidon,Whimsicott,Chien-Pao,Volcarona
